position,person,personID,start,end
Speaker of the Supreme Council,Dastan Djoumabekov,Q25597842,2017-10-25,2020-10-06
Speaker of the Supreme Council,Myktybek Abdyldaev,Q25597822,2020-10-06,2020-10-10
Speaker of the Supreme Council,Kanatbek Isaev,Q84720784,2020-10-13,2020-11-04
Speaker of the Supreme Council,Talant Mamytov,Q25597831,2020-11-04,
Prosecutor General,Kurmankul Zulushev,Q110086302,2020-10-21,
Governor of the Central Bank,Tolkunbek Abdygulov,Q44738688,2014-05-08,2017-08-26
Governor of the Central Bank,Tolkunbek Abdygulov,Q44738688,2017-12-21,2021-09-29
Governor of the Central Bank,Kubanychbek Bokontayev,Q110086336,2021-09-29,
Chief of the General Staff,Erlis Terdikbayev,Q55081125,2021-03-29,
ambassador to Bulgaria,Temirtai Izbastin,Q110751908,2019-11,
ambassador to China,Kadyrbek Sarbayev,Q438079,2007-07-24,2009-01-26
ambassador to Russia,Gulnara-Klara Samat,Q109446127,2021-02-22,
ambassador to the United Kingdom,Baktygul Kalambekova,Q91918916,2010,2012
